"","id","first","last","hand","DOB","country","year","month","day"
"20361","220360","Misaki","Kawamura","U",NA,"JPN",1996,7,10
"20362","220361","Maria Ines","Fonte","U",NA,"POR",2002,2,1
"20363","220362","Leonor","Oliveira","U",NA,"POR",2002,7,4
"20364","220363","Vlada","Svarkovskaya","U",NA,"RUS",1994,3,21
"20365","220364","Sapfo","Sakellaridi","U",NA,"GRE",2003,4,1
"20366","220365","Elene","Mchedlidze","U",NA,"GEO",2000,9,7
"20367","220366","Ana Paula","Melilo","U",NA,"BRA",2000,6,29
"20368","220367","Leylah Annie","Fernandez","U",NA,"CAN",2002,9,6
"20369","220368","Zoi","Meers","U",NA,"BEL",2001,11,19
"20370","220369","Rebecca","Van Orshaegen","U",NA,"BEL",1998,7,20
"20371","220370","Peyton","Pesavento","U",NA,"USA",1999,9,15
"20372","220371","Ellie","Douglas","U",NA,"USA",2000,5,23
"20373","220372","Lizette","Reding","R",NA,"MEX",2002,5,18
"20374","220373","Jiawen","Li","U",NA,"CHN",2000,4,27
"20375","220374","Dyane Estefania","Barcena Del Bosque","U",NA,"MEX",2000,7,24
"20376","220375","Aida","Garcia Mendez","U",NA,"MEX",2001,8,6
"20377","220376","Therese","Ekdahl","U",NA,"SWE",2000,7,31
"20378","220377","Jane","Stewart","U",NA,"USA",1993,12,27
"20379","220378","Azaliya","Badegyeva","U",NA,"RUS",2001,1,9
"20380","220379","Anna","Baranovski","U",NA,"USA",2001,8,15
"20381","220380","Rosalyn","Small","U",NA,"USA",1993,6,22
"20382","220381","Madison","Gallegos","U",NA,"USA",1999,4,19
"20383","220382","Sophia","Kermet","U",NA,"USA",2001,7,18
"20384","220383","Jasmine","Boyd","L",NA,"USA",1999,8,13
"20385","220384","Theresa","Anderson","R",NA,"USA",1970,11,2
"20386","220385","Ysabel","Gonzalez Rico","L",NA,"FRA",1999,5,4
"20387","220386","Spirit","Edley","R",NA,"USA",1994,10,27
"20388","220387","Najah","Dawson","L",NA,"USA",2001,9,9
"20389","220388","Sharmada","Iyer","R",NA,"USA",1999,8,10
"20390","220389","Nicole","Knickerbocker","R",NA,"USA",2000,8,12
"20391","220390","Nina","Rudiukova","U",NA,"RUS",2000,1,26
"20392","220391","Anna","Ureke","U",NA,"RUS",1999,11,2
"20393","220392","Punnin","Kovapitukted","U",NA,"THA",2003,2,5
"20394","220393","Mai Napatt","Nirundorn","U",NA,"THA",2002,8,12
"20395","220394","Hania","Abouelsaad","U",NA,"EGY",2003,1,29
"20396","220395","Iveta","Daujotaite","U",NA,"LTU",2001,6,5
"20397","220396","Jihane","Megdiche","U",NA,"TUN",2002,6,25
"20398","220397","Reka","Zadori","U",NA,"HUN",2001,5,9
"20399","220398","Kristina","Sorokolet","U",NA,"RUS",2000,2,7
"20400","220399","Suzuka","Takoi","U",NA,"JPN",2000,1,31
"20401","220400","Lina","Sfar","R",NA,"TUN",2002,2,28
"20402","220401","Stephanie","Bertschmann","U",NA,"GER",2001,1,6
"20403","220402","Michelle","Roth","U",NA,"GER",1998,6,21
"20404","220403","Sandra","Azorin Vilella","U",NA,"ESP",1999,7,15
"20405","220404","Reka","Farbas","U",NA,"HUN",2000,2,4
"20406","220405","Ekaterina","Lushnikova","U",NA,"RUS",2000,4,26
"20407","220406","Polina","Lushnikova","U",NA,"RUS",2001,10,22
"20408","220407","Liubov","Demidova","U",NA,"RUS",2000,9,24
"20409","220408","River","Hart","R",NA,"CAN",1999,11,18
"20410","220409","Sitara","Prabhu","R",NA,"IND",1995,1,10
"20411","220410","Haruna","Sakamoto","U",NA,"JPN",2000,6,8
"20412","220411","Anastasia","Petrova","U",NA,"HUN",2002,6,5
"20413","220412","Giulia","Costa","R",NA,"ITA",1993,8,4
"20414","220413","Sara","Gambogi","U",NA,"ITA",1999,2,16
"20415","220414","Yashu","Yang","U",NA,"CHN",2000,7,28
"20416","220415","Meiting","Liu","U",NA,"CHN",1998,12,18
"20417","220416","Moyuka","Uchijima","U",NA,"JPN",2001,8,11
"20418","220417","Helena","Jansen Figueras","U",NA,"ESP",1999,12,7
"20419","220418","Maria","Pages Mere","U",NA,"ESP",2001,5,4
"20420","220419","Amanda","Citre","U",NA,"SWE",2000,2,1
"20421","220420","Valerie","Litzell","U",NA,"SWE",2001,10,7
"20422","220421","Viktoria","Glotova","U",NA,"RUS",2000,7,15
"20423","220422","Teresa","Franco Dias","R",NA,"POR",1999,9,29
"20424","220423","Tejasvi","Kate","U",NA,"IND",2000,2,14
"20425","220424","Advaitas","Saravanan","R",NA,"IND",1999,9,16
"20426","220425","Wanning","Zhu","U",NA,"CHN",2000,5,15
"20427","220426","Yuki","Ando","U",NA,"JPN",2000,7,2
"20428","220427","Nina","Nikprelevic","U",NA,"USA",2002,1,17
"20429","220428","Brindtha","Ramasamy","R",NA,"CAN",2000,12,6
"20430","220429","Elena","Milovanovic","R",NA,"SRB",2001,1,31
"20431","220430","Mihaela","Djakovic","R",NA,"SRB",2001,11,26
"20432","220431","Noa","Krznaric","L",NA,"CRO",2003,4,19
"20433","220432","Dayeon","Back","U",NA,"KOR",2002,1,24
"20434","220433","Itxaso","Blanco Fernandez De Leceta","U",NA,"ESP",2000,9,14
"20435","220434","Kristyna","Lavickova","U",NA,"CZE",2002,1,24
"20436","220435","Anastasia","Zakharova","U",NA,"RUS",2002,1,18
"20437","220436","Vlada","Zvereva","U",NA,"BLR",2001,9,15
"20438","220437","Lizaveta","Artsiomenka","U",NA,"BLR",2001,3,28
"20439","220438","Viktoriya","Kanapatskaya","U",NA,"BLR",2002,11,5
"20440","220439","Aleksandra","Efremova","U",NA,"BLR",2001,1,11
"20441","220440","Alexa","Noel","U",NA,"USA",2002,9,6
"20442","220441","Margaryta","Bilokin","U",NA,"UKR",2001,3,27
"20443","220442","Florencia Sofia","Galdo","U",NA,"ARG",1997,7,5
"20444","220443","Maria","Pereyra Sellart","R",NA,"ARG",2000,7,20
"20445","220444","Agustina","Rimoldi Godoy","U",NA,"ARG",1999,10,11
"20446","220445","Paulina Ailin","Sainz","U",NA,"ARG",2003,2,27
"20447","220446","Jazmin","Ortenzi","U",NA,"ARG",2001,11,20
"20448","220447","Maria Florencia","Urrutia","U",NA,"ARG",2001,3,9
"20449","220448","Emma Erin","Kiernan","U",NA,"ARG",2001,1,17
"20450","220449","Dana","Ferreyra","U",NA,"ARG",2001,10,18
"20451","220450","Keyi","Zhou","U",NA,"CHN",2000,9,14
"20452","220451","Yufei","Long","U",NA,"CHN",1999,1,21
"20453","220452","Michele","Zmau","U",NA,"POR",NA,NA,NA
"20454","220453","Adithya","Karunaratne","U",NA,"SRI",2001,12,4
"20455","220454","Yeon Woo","Ku","U",NA,"KOR",2003,3,15
"20456","220455","Ryoko","Ikeda","U",NA,"JPN",2003,2,24
"20457","220456","Naomi","Cheong","U",NA,"USA",2002,5,16
"20458","220457","Yuna","Saito","U",NA,"JPN",2003,3,13
"20459","220458","Aoi","Ishino","R",NA,"JPN",1997,10,27
"20460","220459","Jamie","Jillissen","U",NA,"NED",1997,12,16
"20461","220460","Alexandra","Silna","R",NA,"CZE",2002,1,10
"20462","220461","Karolina","Kubanova","U",NA,"CZE",2001,5,28
"20463","220462","Sabina","Dadaciu","R",NA,"USA",2001,4,6
"20464","220463","Anja","Gal","U",NA,"SLO",2000,6,17
"20465","220464","Matea","Mamic","U",NA,"CRO",1999,4,24
"20466","220465","Katie","Volynets","U",NA,"USA",2001,12,31
"20467","220466","Joanna","Garland","R",NA,"TPE",2001,7,16
"20468","220467","Honami","Sodeyama","U",NA,"JPN",2001,2,25
"20469","220468","Ran","Miyachi","U",NA,"JPN",2002,1,7
"20470","220469","Yui","Chikaraishi","U",NA,"JPN",1999,1,26
"20471","220470","Cherry","Kim","U",NA,"KOR",2000,2,29
"20472","220471","Dominique Chante","Mclean","R",NA,"GBR",1993,4,10
"20473","220472","Xinyu","Cai","R",NA,"CHN",2001,6,20
"20474","220473","Carolina","Garcia","U",NA,"BRA",1989,6,10
"20475","220474","Giulia","Spicacci","U",NA,"BRA",2000,8,19
"20476","220475","Lidia","Mugelli","U",NA,"ITA",1997,4,8
"20477","220476","Ryeong Gyeong","Park","U",NA,"KOR",2000,12,11
"20478","220477","Sae","Haraguchi","U",NA,"JPN",1997,8,30
"20479","220478","Benedetta","Ivaldi","U",NA,"ITA",2000,8,7
"20480","220479","Anna","Schubries","U",NA,"GER",1994,2,1
"20481","220480","Xenia","De Luna","R",NA,"GER",2000,5,26
"20482","220481","Marta","Del Pino Maturano","L",NA,"ESP",2000,5,16
"20483","220482","Nuria","Garrido Femenias","U",NA,"ESP",2001,11,5
"20484","220483","Ksenia","Brich","U",NA,"BLR",2002,5,3
"20485","220484","Alessia Beatrice","Ciuca","U",NA,"ROU",2001,9,12
"20486","220485","Alexandra Maria","Staiculescu","U",NA,"ROU",2000,11,21
"20487","220486","Petra Maria","Kerdikova","U",NA,"SVK",1999,9,22
"20488","220487","Florencia","Devincenti","U",NA,"ARG",1999,2,5
"20489","220488","Ai Qi","Chen","L",NA,"CHN",1999,4,22
"20490","220489","Valentina","Ryser","U",NA,"SUI",2001,3,22
"20491","220490","Nikki","Redelijk","U",NA,"USA",2001,10,19
"20492","220491","Merel","Hoedt","U",NA,"NED",1999,8,20
"20493","220492","Chantal","Sauvant","U",NA,"GER",2002,5,8
"20494","220493","Angelina","Wirges","U",NA,"GER",2002,6,17
"20495","220494","Arina Gabriela","Vasilescu","U",NA,"ROU",1997,3,6
"20496","220495","Alicia","Melosch","U",NA,"GER",2000,4,18
"20497","220496","Enola","Chiesa","U",NA,"ITA",2000,7,16
"20498","220497","Jiangxue","Han","U",NA,"CHN",2001,11,28
"20499","220498","Yuxin","Zhang","U",NA,"CHN",2000,7,31
"20500","220499","Muslima","Akhunova","U",NA,"UZB",2002,6,7
"20501","220500","Ya Hsin","Lee","L",NA,"TPE",2001,4,10
"20502","220501","Alexandra","Tutecky","U",NA,"CAN",1999,11,8
"20503","220502","Ariana","Arseneault","U",NA,"CAN",2002,6,15
"20504","220503","Ekaterina","Kholopenko","U",NA,"RUS",2000,3,26
"20505","220504","Radina","Rakic","R",NA,"AUT",1999,1,16
"20506","220505","Caterina","Greco","U",NA,"ITA",2002,1,29
"20507","220506","Alice","Gubertini","U",NA,"ITA",2003,4,17
"20508","220507","Fabiana","Marmiroli","U",NA,"ITA",2002,1,20
"20509","220508","Michela","Piccioli","U",NA,"ITA",1997,1,2
"20510","220509","Krishnali","Bhonsle","R",NA,"IND",1991,6,29
"20511","220510","Zhangwenli","Yan","U",NA,"CHN",1998,1,12
"20512","220511","Xianlin","Zeng","U",NA,"CHN",1998,12,28
"20513","220512","Maelys","Bougrat","R",NA,"FRA",2002,3,21
"20514","220513","Antonia","Schmidt","U",NA,"GER",2001,6,23
"20515","220514","Tamara","Racine Beauchamp","U",NA,"SUI",1999,10,23
"20516","220515","Kamilla","Kokeladze","R",NA,"RUS",2000,7,13
"20517","220516","Nitzan","Bruner","U",NA,"ISR",1999,2,14
"20518","220517","Ana","Stefanovic","U",NA,"FRA",2000,8,29
"20519","220518","Carmen Roxana","Manu","R",NA,"ROU",2001,1,11
"20520","220519","Alizee","Michaud","R",NA,"FRA",1996,4,14
"20521","220520","Mccartney","Kessler","U",NA,"USA",1999,7,8
"20522","220521","Sherry","Sherry Ayad Abd Elmalek Wassef","U",NA,"EGY",2001,5,2
"20523","220522","Rebeka","Kern","U",NA,"GER",2003,1,14
"20524","220523","Birte","Langenstein","U",NA,"GER",1998,1,20
"20525","220524","Jana","Knaab","U",NA,"GER",2002,2,11
"20526","220525","Mikaela","Konstantinova","U",NA,"BUL",2000,8,11
"20527","220526","Natalia","Pietras","U",NA,"POL",2000,3,12
"20528","220527","Maja","Makoric","U",NA,"SLO",2001,10,9
"20529","220528","Ayaka","Ozeki","U",NA,"JPN",1998,9,6
"20530","220529","Iulia","Savescu","U",NA,"ROU",1997,10,2
"20531","220530","Adele Diana","Biba","U",NA,"CMR",2000,9,19
"20532","220531","Agnes Ornella","Biba","U",NA,"CMR",1999,9,10
"20533","220532","Helene","Pellicano","U",NA,"MLT",2002,4,17
"20534","220533","Maria","SOLNYSHKINA","R",NA,"RUS",2000,10,10
"20535","220544","Anna","TSELYKOVSKAYA","R",NA,"RUS",2000,12,10
"20536","220545","Sakura","Hondo","U",NA,"JPN",1999,3,3
"20537","220546","Tricia","Mar","U",NA,"USA",1992,7,6
"20538","220547","Mariia","Antoniuk","U",NA,"UKR",1997,10,28
"20539","220548","Peyton","Stearns","R",NA,"USA",2001,10,8
"20540","220549","Anika","Yarlagadda","U",NA,"USA",2001,8,7
"20541","220550","Dalayna","Hewitt","R",NA,"USA",2000,12,16
"20542","220551","Kolie","Allen","U",NA,"USA",2000,3,17
"20543","220552","Cassie","Mercer","U",NA,"USA",1996,2,25
"20544","220553","Linda","Puppendahl","U",NA,"GER",1999,12,29
"20545","220554","Alice","Tubello","U",NA,"FRA",2001,1,30
"20546","220555","Oana Smaranda","Corneanu","U",NA,"ROU",2001,6,25
"20547","220556","Tamara","Malesevic","U",NA,"SRB",2000,9,26
"20548","220557","Teodora","Mitrovic","U",NA,"SRB",2000,5,1
"20549","220558","Anna","Kalabukhova","U",NA,"USA",2002,1,2
"20550","220559","Giorgia","Di Muzio","R",NA,"ITA",2001,4,25
"20551","220560","Lian","Tran","R",NA,"NED",2002,7,19
"20552","220561","Monica","Robinson","U",NA,"USA",1995,4,19
"20553","220562","Andreea","Velcea","R",NA,"ROU",2001,1,1
"20554","220563","Maria","Oliver Sanchez","U",NA,"ESP",2000,5,14
"20555","220564","Judith","Perello Saavedra","U",NA,"ESP",2002,1,23
"20556","220565","Angela","Juarez Blanco","R",NA,"ESP",2002,6,6
"20557","220566","Marta","Cuevas Guerrero","R",NA,"ESP",2002,8,7
"20558","220567","Elisa Andrea","Camerano","R",NA,"ITA",2002,2,11
"20559","220568","Maria Alexandra","Giura","R",NA,"ROU",1998,10,9
"20560","220569","Tereza","Polanska","R",NA,"CZE",1998,1,10
"20561","220570","Nelly","Mezan","U",NA,"SWE",2002,12,28
"20562","220571","Liisa","Vehvilainen","U",NA,"FIN",2001,4,29
"20563","220572","Ruth","Copas","U",NA,"IRL",1996,12,29
"20564","220573","Caragh","Courtney","U",NA,"IRL",1999,9,4
"20565","220574","Georgia","Drummy","U",NA,"IRL",2000,4,18
"20566","220575","Ellie","Murphy","U",NA,"IRL",2001,1,17
"20567","220576","Andreina","Pino","U",NA,"ITA",1997,2,6
"20568","220577","Julia","Candiotto","U",NA,"BRA",1998,12,6
"20569","220578","Julia","Konishi Camargo Silva","U",NA,"BRA",2000,1,26
"20570","220579","Tatiana","Terwindt","U",NA,"PAR",2000,5,23
"20571","220580","Ludmila","Kareisova","U",NA,"CZE",2002,2,20
"20572","220581","Renata","Ivandic","R",NA,"BIH",1998,9,26
"20573","220582","Taysia","Rogers","R",NA,"USA",2000,7,8
"20574","220583","Mariya","Ponomareva","U",NA,"RUS",2000,12,17
"20575","220584","Sofya","Treshcheva","U",NA,"RUS",2000,12,21
"20576","220585","Anastasia","Kuprina","U",NA,"RUS",1995,12,13
"20577","220586","Anna","Novikova","U",NA,"UKR",2001,5,17
"20578","220587","Valeriya","Rozenkova","U",NA,"UKR",2001,12,13
"20579","220588","Beyda","Baykal","R",NA,"TUR",2003,1,3
"20580","220589","Elina","Avanesyan","U",NA,"RUS",2002,9,17
"20581","220590","Avelina","Sayfetdinova","U",NA,"RUS",2002,6,25
"20582","220591","Arabella","Koller","U",NA,"AUT",2000,8,31
"20583","220592","Emily","Welker","U",NA,"GER",2000,7,31
"20584","220593","Kristina","Milenkovic","R",NA,"SUI",2001,6,11
"20585","220594","Lisa Marie","Lausecker","U",NA,"AUT",2000,5,15
"20586","220595","Benedetta","Prato","U",NA,"ITA",2001,6,25
"20587","220596","Clarissa","Gai","U",NA,"ITA",1998,9,25
"20588","220597","Thasaporn","Naklo","R",NA,"THA",2001,8,20
"20589","220598","Aunchisa","Chanta","U",NA,"THA",2002,9,12
"20590","220599","Carolina","Cerowska","U",NA,"POL",2001,2,24
"20591","220600","Monika","Popovic","U",NA,"CAN",2002,4,13
"20592","220601","Kylie","Waschuk","U",NA,"CAN",1996,5,19
"20593","220602","Roos","Nederstigt","R",NA,"NED",1998,4,7
"20594","220603","Kathleen","Derienzo","U",NA,"USA",1994,7,28
"20595","220604","Alice","Garcia","U",NA,"BRA",1994,1,15
"20596","220605","Amanda","Meyer","U",NA,"USA",1999,7,18
"20597","220606","Naomi","Jackson","R",NA,"GBR",1998,5,6
"20598","220607","Jimena","Rodriguez Benito","R",NA,"USA",2000,7,7
"20599","220608","Denisa Elena","Gheorghe","U",NA,"ROU",2000,4,5
"20600","220609","Cassidy","Spearman","U",NA,"USA",1995,5,10
"20601","220610","Adelina","Doguzova","R",NA,"RUS",2001,6,25
"20602","220611","Kristina","Pukhaeva","U",NA,"GEO",2000,4,7
"20603","220612","Anna","Khudoley","U",NA,"RUS",2000,5,24
"20604","220613","Stephanie Judith","Visscher","U",NA,"NED",2000,1,25
"20605","220614","Vicky","Van De Peer","U",NA,"BEL",2001,1,11
"20606","220615","Olivia","Sonnekus Williams","U",NA,"GBR",2000,9,20
"20607","220616","Maria Aurelia","Scotti","U",NA,"ITA",1998,12,3
"20608","220617","Emma","Eerola","U",NA,"FIN",2002,5,15
"20609","220618","Lotta","Heiskanen","U",NA,"FIN",2002,1,19
"20610","220619","Shauna","Casey","U",NA,"IRL",1999,1,24
"20611","220620","Laura","Fitzgerald","U",NA,"IRL",1998,10,21
"20612","220621","Susan","Mcrann","U",NA,"IRL",1992,4,18
"20613","220622","Tanya","Murtagh","U",NA,"IRL",1991,6,11
"20614","220623","Eimear","Maher","U",NA,"IRL",1999,2,11
"20615","220624","Alexsandra","Zhazhelo","U",NA,"RUS",1997,5,23
"20616","220625","Bianca","Bevione","R",NA,"ITA",2000,8,2
"20617","220626","Ellen","Ashley","L",NA,"AUS",2000,1,28
"20618","220627","Chenchen","Feng","U",NA,"CHN",1997,8,11
"20619","220628","Priscilla","Baron Zichar","U",NA,"BRA",2000,12,25
"20620","220629","Wing Ka","Lin","U",NA,"HKG",2002,5,5
"20621","220630","Sheena Jade","Masuda Karrasch","U",NA,"HKG",2003,5,2
"20622","220631","Sheetal","Shetty","R",NA,"IND",1996,6,6
"20623","220632","Gabija","Druteikaite","U",NA,"LTU",1998,8,20
"20624","220633","Mariia","Bergen","U",NA,"UKR",2001,6,12
"20625","220634","Martina","Paladini Jennings","U",NA,"GBR",2000,2,4
"20626","220635","Anda","Ghinga","U",NA,"ROU",2002,4,4
"20627","220636","Laura","Cazacu","R",NA,"ROU",1999,12,7
"20628","220637","Giorgia","Nespoli","U",NA,"ITA",1983,5,7
"20629","220638","Nadja","Bay Christians","U",NA,"ESP",2001,7,26
"20630","220639","Natasa","Trailovic","R",NA,"SRB",1993,8,3
"20631","220640","Sarah","Mar","R",NA,"AUT",2001,11,9
"20632","220641","Cassandre","Thebault","U",NA,"FRA",1995,11,3
"20633","220642","Maddalena","Giordano","U",NA,"ITA",2003,5,21
"20634","220643","Noemi","Giraudo","U",NA,"ITA",1994,8,4
"20635","220644","Arina","Solomatina","U",NA,"RUS",2001,7,8
"20636","220645","Franziska","Sziedat","U",NA,"GER",2000,8,6
"20637","220646","Adrienn","Zsitvay","R",NA,"HUN",1999,2,26
"20638","220647","Chatmanee","Jankiaw","U",NA,"THA",1997,1,5
"20639","220648","Napawee","Jankiaw","U",NA,"THA",1997,1,5
"20640","220649","Irawan","Deewajee","R",NA,"THA",2002,3,20
"20641","220650","Francescamaria","Pannarale","U",NA,"ITA",1999,4,10
"20642","220651","Yulia","Shishova","U",NA,"RUS",1999,10,5
"20643","220652","Alisiya","Soto","U",NA,"RUS",2000,1,20
"20644","220653","Martina","Girardi","U",NA,"ITA",1999,9,23
"20645","220654","Sonja","Keranen","R",NA,"FIN",2000,4,10
"20646","220655","Yuzuka","Shimizu","U",NA,"JPN",2001,2,5
"20647","220656","Elizaveta","Koklina","U",NA,"RUS",2001,7,8
"20648","220657","Andreea Elena","Iordachi","U",NA,"ROU",2001,8,12
"20649","220658","Lisa","Vallone","U",NA,"ITA",1993,5,1
"20650","220659","Celine","El Ghali","U",NA,"BEL",2001,2,22
"20651","220660","Milica","Vujovic","U",NA,"SRB",2000,10,1
"20652","220661","Vera","Markovic","U",NA,"SRB",2000,1,7
"20653","220662","Veronika","Erjavec","R",NA,"SLO",1999,12,30
"20654","220663","Alice","Zapolla","U",NA,"ITA",1995,8,19
"20655","220664","Mariame","Toure","R",NA,"NED",1994,8,11
"20656","220665","Brittany","Collens","R",NA,"USA",1995,4,5
"20657","220666","Ksenia","Domnina","R",NA,"RUS",2001,7,16
"20658","220667","Subin","Park","U",NA,"KOR",1998,10,31
"20659","220668","Jimin","Kwon","U",NA,"KOR",2003,2,19
"20660","220669","Ye Jin","Kim","U",NA,"KOR",2000,6,7
"20661","220670","Anna","Speri","U",NA,"ITA",1997,12,6
"20662","220671","Katerina","Krizova","R",NA,"CZE",1999,12,12
"20663","220672","Milana","Zhabrailova","U",NA,"RUS",2003,2,10
"20664","220673","Alona","Smith","U",NA,"USA",1999,11,9
"20665","220674","Ivana","Corley","U",NA,"USA",1999,9,11
"20666","220675","Carmen","Corley","U",NA,"USA",2001,9,17
"20667","220676","Kelly","Poggensee Wei","U",NA,"USA",1993,10,8
"20668","220677","Arisara","Jongma","U",NA,"THA",2003,5,26
"20669","220678","Olesya","Kim","R",NA,"UZB",2002,9,6
"20670","220679","Olivia","Hauger","U",NA,"USA",1997,9,26
"20671","220680","Fiona","Crawley","U",NA,"USA",2002,2,7
"20672","220681","Hilda","Lundstedt","U",NA,"SWE",2000,2,15
"20673","220682","Tuva","Lindsten","U",NA,"SWE",2000,10,20
"20674","220683","Celestine","Avomo Ella","U",NA,"GAB",2000,7,26
"20675","220684","Jimar Geraldine","Gerald Gonzalez","R",NA,"CHI",2002,1,17
"20676","220685","Helena","Verbeeck","R",NA,"BEL",1998,6,8
"20677","220686","Houria","Boukholda","U",NA,"ALG",2002,5,22
"20678","220687","Olympe","Lancelot","U",NA,"FRA",2001,5,14
"20679","220688","Rion","Itaya","U",NA,"JPN",1998,9,29
"20680","220689","Karolina","Vlckova","U",NA,"CZE",2000,10,17
"20681","220690","Petra","Sedlackova","U",NA,"CZE",2001,8,7
"20682","220691","Simona","Georgieva","U",NA,"BUL",2002,3,31
"20683","220692","Daniella","Dimitrova","U",NA,"BUL",2002,1,21
"20684","220693","Maria","Obispo Carretero","U",NA,"ESP",1999,6,23
"20685","220694","Beatrice","La Cava","U",NA,"ITA",2001,3,23
"20686","220695","Beatrice","Stagno","U",NA,"ITA",2003,3,13
"20687","220696","Iryna","Rusyn","R",NA,"UKR",1999,3,6
"20688","220697","Anfisa","Danilchenko","R",NA,"RUS",2001,8,30
"20689","220698","Agostina","Landa","U",NA,"ARG",2000,9,16
"20690","220699","Julia","Riera","U",NA,"ARG",2002,5,29
"20691","220700","Miyumi Milagros","Saguchi","U",NA,"ARG",1999,3,25
"20692","220701","Dorka","Drahota Szabo","R",NA,"HUN",2002,1,31
"20693","220702","Hala","Khaled","U",NA,"EGY",2001,5,7
"20694","220703","Eleni","Kampantai","U",NA,"GRE",2000,2,28
"20695","220704","Clara","Tauson","U",NA,"DEN",2002,12,21
"20696","220705","Paula","Prehn","U",NA,"GER",2001,3,27
"20697","220706","Viktoriya","Lavrentyeva","R",NA,"RUS",1995,2,17
"20698","220707","Agnes","Brun","U",NA,"FRA",1995,4,29
"20699","220708","Julie","Bousseau","U",NA,"FRA",2003,3,27
"20700","220709","Maneva","Rakotomalala","U",NA,"FRA",2001,9,13
"20701","220710","Gabrielle","Otero","R",NA,"USA",1994,9,1
"20702","220711","Cydnee","Wilkinson","U",NA,"USA",1995,6,1
"20703","220712","Chloe","Costelloe","U",NA,"AUS",1994,12,6
"20704","220713","Nika","Radisic","R",NA,"SLO",2000,3,19
"20705","220714","Elisabetta","Cocciaretto","U",NA,"ITA",2001,1,25
"20706","220715","Federica","Rossi","U",NA,"ITA",2001,6,7
"20707","220716","Oleksandra","Oliynykova","R",NA,"CRO",2001,1,3
"20708","220717","Nagisa","Suzuki","U",NA,"JPN",2002,12,27
"20709","220718","Sakura","Hosogi","U",NA,"JPN",2000,3,25
"20710","220719","Csilla","Fodor","R",NA,"HUN",2001,10,21
"20711","220720","Avani Reddy","Namireddy","U",NA,"IND",2000,8,5
"20712","220721","Sophia","Whittle","U",NA,"USA",1997,9,10
"20713","220722","Elvina","Kalieva","U",NA,"USA",2003,7,27
"20714","220723","Jessica","Livianu","R",NA,"USA",1998,2,22
"20715","220724","Alexandra","Yepifanova","U",NA,"USA",2003,3,2
"20716","220725","Allie","Gretkowski","U",NA,"USA",2003,7,31
"20717","220726","Sayda Gabriela","Hernandez","U",NA,"USA",2002,7,11
"20718","220727","Anna","Letto","U",NA,"USA",2000,6,12
"20719","220728","Meg","Kowalski","U",NA,"USA",1999,11,19
"20720","220729","Miriam","Garcia Fajardo","U",NA,"ESP",1996,10,11
"20721","220730","Chiara","Bordo","U",NA,"ITA",1999,3,24
"20722","220731","Ielyzaveta","Skorokhodova","U",NA,"UKR",2000,11,18
"20723","220732","Lexie","Stevens","R",NA,"NED",1999,6,8
"20724","220733","Carole","Monnet","L",NA,"FRA",2001,12,1
"20725","220734","Maissane","Aik Haymoz","U",NA,"FRA",1997,7,7
"20726","220735","Tina Nadine","Smith","U",NA,"AUS",2002,6,12
"20727","220736","Barakat Oyinlomo","Quadre","R",NA,"NGR",2003,5,1
"20728","220737","Nifemi","Akinbiyi","U",NA,"CAN",2001,6,2
"20729","220738","Sylvia Chidera Oreigbemileke","Okafor","U",NA,"NED",2000,8,13
"20730","220739","Adetayo","Adetunji","R",NA,"NGR",2000,12,18
"20731","220740","Ivana","Sebestova","U",NA,"CZE",2001,3,4
"20732","220741","Katerina","Koci","U",NA,"CZE",2002,7,15
"20733","220742","Leyre","Romero Gormaz","U",NA,"ESP",2002,4,6
"20734","220743","Hadil","Nazih","U",NA,"MAR",2002,8,27
"20735","220744","Laura","Pellicer Perello","U",NA,"ESP",2000,1,4
"20736","220745","Gabriela","Martinez Asensi","U",NA,"ESP",2001,10,15
"20737","220746","Anna","Martemyanova","R",NA,"UKR",2001,8,10
"20738","220747","Vera","Tagasheva","U",NA,"UKR",2001,2,14
"20739","220748","Alina","Tsyurpalevych","U",NA,"UKR",2002,5,31
"20740","220749","Mariya","Poduraeva","R",NA,"UKR",2001,4,22
"20741","220750","Daria","Snigur","U",NA,"UKR",2002,3,27
"20742","220751","Melis Ayda","Uyar","U",NA,"TUR",2003,2,1
"20743","220752","Aurora","Allasia","U",NA,"ITA",2001,8,17
"20744","220753","Marta","Garcia Reboredo Montesdeoca","U",NA,"ESP",2003,3,10
"20745","220754","Ester","Valles Pinol","U",NA,"ESP",1998,1,14
"20746","220755","Karolina","Tilander","R",NA,"SWE",2000,4,20
"20747","220756","Neslihan","Demirci","U",NA,"TUR",2001,10,3
"20748","220757","Lia","Karatancheva","U",NA,"BUL",2003,9,8
"20749","220758","Elena","Kraleva","U",NA,"BUL",2002,9,8
"20750","220759","Daria","Shalamanova","U",NA,"BUL",2002,12,3
"20751","220760","Lillian","Mould","U",NA,"GBR",2002,1,22
"20752","220761","Isabelle","Hearnshaw","U",NA,"GBR",1995,5,3
"20753","220762","Julia","Lovqvist","R",NA,"SWE",2003,3,6
"20754","220763","Sara","Salemyr","U",NA,"SWE",2001,3,9
"20755","220764","Eirini","Kontaki","U",NA,"GRE",1996,7,26
"20756","220765","Kira","Reuter","U",NA,"GBR",2000,10,27
